zipcode,town,violentcrime_quintile,education_percentile_quintile,education_percentile,max_rent_0br,max_rent_1br,max_rent_2br,max_rent_3br,max_rent_4br,max_rent_5br,max_rent_6br,town_website_description,town_link,wikipedia,wikipedia_link,street,school,town_square,open_space_or_landmark
1984,WENHAM,1,2,76,1197,1317,1598,2008,2149,2473,2852,"by Boston magazine. Wenham lies along the Newburyport section of the Newburyport/Rockport Line of the MBTA Commuter Rail. There are no stations within town, but the Hamilton/Wenham station lies just north of town, and the North Beverly station lies south of town in Beverly. According to numbers released by the state Department of Education, Hamilton-Wenham Regional High School ranked 27th in the state based on combined total SAT scores for the 2006/2007 school year. Hamilton-Wenham also had one of the highest graduation rates, at 96.8 percent.",http://www.wenhamma.gov/,,"https://en.wikipedia.org/wiki/Wenham,_Massachusetts","https://commons.wikimedia.org/wiki/File:Main_Street,_Wenham_MA.jpg","https://commons.wikimedia.org/wiki/File:Buker_Elementary_School,_Wenham_MA.jpg",,"https://commons.wikimedia.org/wiki/File:A_J_Gordon_Memorial_Chapel,_Gordon_College,_Wenham_MA.jpg"
1451,HARVARD,1,1,97,1167,1137,1518,1948,2429,2795,3223,"Harvard is a well preserved rural community with an interesting history extending back to 1732 when the town was incorporated. . Situated in Worcester County, Harvard is 32 miles west of Boston, and 22 miles northeast of Worcester. Routes 2 and 495 run through the town, and the Nashua River forms its western boundary. Today it is an affluent residential town noted for its excellent public schools, with its students consistently ranking in the state's top ten test results in English and math.",https://www.harvard.ma.us/,,"https://en.wikipedia.org/wiki/Harvard,_Massachusetts#/media/File:Harvard_public_library.jpg",,"https://commons.wikimedia.org/wiki/File:Congregational_Church_and_General_Store,_Harvard_MA.jpg",http://hildreth.psharvard.org/,
2203,BOSTON,1,4,40,1547,1697,2068,2598,2779,3198,3686,"Located in the heart of Boston's northeastern peninsula, Downtown has served as Boston's hub since the 1700s. Housing options in downtown are varied, ranging from historic apartment buildings to modern glass towers. Theaters, restaurants, cafes, and 5.5 miles of dynamic waterfront are always within easy walking distance. The Rose Kennedy Greenway, Dewey Square, and Boston Common offer substantial green space and places of respite amidst the activity. In the summer, City Hall Plaza buzzes with concerts and festivals.",http://www.bostonplans.org/neighborhoods/downtown/at-a-glance,,,"https://en.wikipedia.org/wiki/Financial_District,_Boston#/media/File:FinancialDistrict.jpg",,https://en.wikipedia.org/wiki/Downtown_Boston#/media/File:Boston_and_Boston_Harbor_aerial.JPG,"https://en.wikipedia.org/wiki/Boston_City_Hall#/media/File:Boston_City_Hall_-_Boston,_MA_-_DSC04704_(cropped).JPG"
2460,NEWTON,1,1,,,,,,,,,"Located just outside of Boston, Newton is well respected for the quality of education, community life, exceptional homes, and beautiful open spaces. Newton has frequently been voted as one of the 10 best communities to live in. With a population of about 80,000 residents and approximately 26,000 homes, the City also houses Boston College, UMass Amherst at Mt. Ida Campus and Lasell College. The Boston Marathon runs right through the City with Heartbreak Hill beginning next to City Hall. The Newton Free Library is well respected as one of the largest, most well equipped libraries in the Commonwealth. By size the city is 18.3 square miles bordering the communities of Brookline, Brighton, Watertown, Waltham, Weston, Wellesley, Needham and West Roxbury. Newton also has east_west and north-south highway infrastructure with Routes 90 and 95 running through the city.",http://www.newtonma.gov/about/default.asp,,"https://en.wikipedia.org/wiki/Newton,_Massachusetts","https://commons.wikimedia.org/wiki/File:Windermere_Rd,_Newton_MA.jpg",https://commons.wikimedia.org/wiki/File:Newton_North_High_School_and_Tiger_Drive.agr.jpg,"https://en.wikipedia.org/wiki/File:Lincoln_St,_Newton_Highlands_MA.jpg","https://en.m.wikipedia.org/wiki/File:Bullough%27s_Pond,_Newton_MA.jpg"
2462,NEWTON,1,1,,,,,,,,,"Located just outside of Boston, Newton is well respected for the quality of education, community life, exceptional homes, and beautiful open spaces. Newton has frequently been voted as one of the 10 best communities to live in. With a population of about 80,000 residents and approximately 26,000 homes, the City also houses Boston College, UMass Amherst at Mt. Ida Campus and Lasell College. The Boston Marathon runs right through the City with Heartbreak Hill beginning next to City Hall. The Newton Free Library is well respected as one of the largest, most well equipped libraries in the Commonwealth. By size the city is 18.3 square miles bordering the communities of Brookline, Brighton, Watertown, Waltham, Weston, Wellesley, Needham and West Roxbury. Newton also has east_west and north-south highway infrastructure with Routes 90 and 95 running through the city.",http://www.newtonma.gov/about/default.asp,,"https://en.wikipedia.org/wiki/Newton,_Massachusetts","https://commons.wikimedia.org/wiki/File:Windermere_Rd,_Newton_MA.jpg",https://commons.wikimedia.org/wiki/File:Newton_North_High_School_and_Tiger_Drive.agr.jpg,"https://en.wikipedia.org/wiki/File:Lincoln_St,_Newton_Highlands_MA.jpg","https://en.m.wikipedia.org/wiki/File:Bullough%27s_Pond,_Newton_MA.jpg"
2464,NEWTON,1,1,,,,,,,,,"Located just outside of Boston, Newton is well respected for the quality of education, community life, exceptional homes, and beautiful open spaces. Newton has frequently been voted as one of the 10 best communities to live in. With a population of about 80,000 residents and approximately 26,000 homes, the City also houses Boston College, UMass Amherst at Mt. Ida Campus and Lasell College. The Boston Marathon runs right through the City with Heartbreak Hill beginning next to City Hall. The Newton Free Library is well respected as one of the largest, most well equipped libraries in the Commonwealth. By size the city is 18.3 square miles bordering the communities of Brookline, Brighton, Watertown, Waltham, Weston, Wellesley, Needham and West Roxbury. Newton also has east_west and north-south highway infrastructure with Routes 90 and 95 running through the city.",http://www.newtonma.gov/about/default.asp,,"https://en.wikipedia.org/wiki/Newton,_Massachusetts","https://commons.wikimedia.org/wiki/File:Windermere_Rd,_Newton_MA.jpg",https://commons.wikimedia.org/wiki/File:Newton_North_High_School_and_Tiger_Drive.agr.jpg,"https://en.wikipedia.org/wiki/File:Lincoln_St,_Newton_Highlands_MA.jpg","https://en.m.wikipedia.org/wiki/File:Bullough%27s_Pond,_Newton_MA.jpg"
1740,BOLTON,2,1,81,1017,977,1308,1688,2069,2381,2747,"People are attracted to Bolton today for the same reasons turn-of-the-century city dwellers saw the town as a rural retreat--its rural character, spectacular views and vistas, and the allure of its historic architecture. The town is still being shaped by many of the same factors that were present earlier in its history, however. Although Main Street is no longer a major thoroughfare for stagecoaches and cattle drives, the presence of I-495, and Route 117's continued function as a convenient route east toward Boston make Bolton a major attraction for commuters looking for a small town to settle in. If increased residential development threatens the very subject of that attraction through the loss of farmland, woods, and historic buildings, it is to be hoped that the knowledge and awareness made possible by the community-wide Historic Properties Survey, as well as the 1998 Preservation Plan, will help to counteract that threat.",https://www.townofbolton.com/discover-bolton/pages/late-modern-period-1945-present,,,"https://commons.wikimedia.org/wiki/File:Main_Street,_Bolton_MA.jpg","https://commons.wikimedia.org/wiki/File:First_Parish,_Bolton_MA.jpg","https://commons.wikimedia.org/wiki/File:Nashoba_Regional_High_School,_Bolton_MA.jpg",https://www.flickr.com/photos/masstravel/14929376524
2743,ACUSHNET,4,3,54,577,567,678,858,909,1047,1213,,,,,,,,
2322,AVON,2,3,48,837,907,1178,1488,1729,1990,2297,,,,,,,,
2779,BERKLEY,3,3,51,777,807,1038,1328,1489,1714,1980,,,,,,,,
2330,CARVER,3,4,41,1417,1567,1898,2388,2559,2945,3395,,,,,,,,
2715,DIGHTON,1,3,58,637,687,878,1118,1249,1438,1662,,,,,,,,
2538,EAST WAREHAM,,5,29,1337,1477,1788,2248,2409,2772,3196,,,,,,,,
2719,FAIRHAVEN,4,3,52,707,707,838,1058,1119,1289,1490,,,,,,,,
2724,FALL RIVER,5,5,31,567,617,728,918,1089,1254,1451,,,,,,,,
1834,GROVELAND,1,3,57,847,957,1228,1548,1649,1898,2191,,,,,,,,
2341,HANSON,3,3,46,1017,1127,1378,1738,1869,2151,2482,,,,,,,,
2347,LAKEVILLE,2,2,64,927,997,1298,1638,1909,2197,2535,,,,,,,,
2745,NEW BEDFORD,5,5,22,647,647,768,968,1029,1185,1371,,,,,,,,
2744,NEW BEDFORD,5,5,22,567,557,658,828,879,1013,1173,,,,,,,,
2746,NEW BEDFORD,5,5,22,547,537,638,808,849,978,1133,,,,,,,,
2558,ONSET,,5,29,1141,1255,1535,1935,2083,2397,2765,,,,,,,,
2769,REHOBOTH,2,3,58,787,867,1028,1298,1529,1760,2033,,,,,,,,
2771,SEEKONK,3,2,65,997,1107,1308,1648,1939,2232,2575,,,,,,,,
2725,SOMERSET,3,3,52,867,957,1128,1418,1679,1933,2231,,,,,,,,
2726,SOMERSET,3,3,52,697,757,898,1138,1339,1542,1781,,,,,,,,
2777,SWANSEA,3,3,54,637,697,878,1118,1249,1438,1662,,,,,,,,
1469,TOWNSEND,2,3,49,1017,1127,1378,1738,1869,2151,2482,,,,,,,,
2571,WAREHAM,5,5,29,1306,1431,1744,2199,2347,2701,3114,,,,,,,,
2379,WEST BRIDGEWATER,3,3,56,937,1007,1318,1668,1939,2232,2575,,,,,,,,
1985,WEST NEWBURY,2,3,57,1157,1307,1678,2108,2259,2600,2998,,,,,,,,
2790,WESTPORT,3,4,42,677,747,878,1108,1309,1507,1742,,,,,,,,
2071,,,,,,,,,,,,,,,,,,,
2747,,,,,,,,,,,,,,,,,,,
1464,,,,,,,,,,,,,,,,,,,
2748,,,,,,,,,,,,,,,,,,,
2051,MARSHFIELD,,1,,,,,,,,,"Marshfield is a town in Plymouth County, Massachusetts, United States, on Massachusetts's South Shore. There is daily bus service connecting with the MBTA station in Braintree and another bus connecting with South Station in Boston. The nearest train station is the Greenbush station in Scituate. There is a commuter ferry to Boston available in Hingham. he Elementary Schools serve students from pre-kindergarten through fifth grade. (Eames Way and South River, however, do not have pre-kindergarten classes).The Furnace Brook Middle School serves students from sixth through eighth grade. FBMS is a top school, winner of the Jimmy Fund Cancer Research Foundation Contest in 2006, 2007,2009, 2011, 2013, 2014, 2017, and 2018.",https://www.marshfield-ma.gov/,"Marshfield is a town in Plymouth County, Massachusetts, United States, on Massachusetts's South Shore. There is daily bus service connecting with the MBTA station in Braintree and another bus connecting with South Station in Boston. The nearest train station is the Greenbush station in Scituate. There is a commuter ferry to Boston available in Hingham. he Elementary Schools serve students from pre-kindergarten through fifth grade. (Eames Way and South River, however, do not have pre-kindergarten classes).The Furnace Brook Middle School serves students from sixth through eighth grade. FBMS is a top school, winner of the Jimmy Fund Cancer Research Foundation Contest in 2006, 2007,2009, 2011, 2013, 2014, 2017, and 2018.","https://en.wikipedia.org/wiki/Marshfield,_Massachusetts",https://commons.wikimedia.org/wiki/File:MarshfieldMA_MarshfieldHills_OldMainStreet.jpg,https://marshfield.wickedlocal.com/article/20140805/NEWS/140808502,https://commons.wikimedia.org/wiki/File:Marshfield_MA_Town_Hall.jpg,"https://commons.wikimedia.org/wiki/File:North_River,_Marshfield_MA.jpg"
